,Unnamed: 0,id,local_name,unique_name,latitude,longitude,population,country,city
247,247,9419,"Balma, Occitanie, France",balma,43.6289,1.4823,,France,
248,248,4128,"Sélestat-Erstein, Grand-Est, France",selestat-erstein,48.453026,7.4938509999999985,,France,
249,249,4786,"Bünde, Nordrhein-Westfalen, Deutschland",bunde,52.1982222,8.583233300000002,,Deutschland,
250,250,5496,"Amilly - Ouerray, Centre-Val de Loire, France",amilly---ouerray,48.4383,1.38944,,France,
251,251,9460,"Brest ukr, Brest Centralnyi, Ukraine",brest-ukr,52.096000000000004,23.70300000000001,,Беларусь,Брест
252,252,7351,"Le Valdahon, Bourgogne-Franche-Comté, France",le-valdahon,47.14966,6.34236,,France,
253,253,7829,"Moussey, Grand-Est, France",moussey,48.2144,4.0947,,France,
254,254,7830,"Moustajon, Occitanie, France",moustajon,42.816,0.6,,France,
255,255,5544,"Arc-les-Gray, Bourgogne-Franche-Comté, France",arc-les-gray,47.4569,5.5841,,France,
256,256,7832,"MOUTIER-ROSEILLE-LA CLIDE, Nouvelle-Aquitaine, France",moutier-roseille-la-clide,45.9167,2.1974,,France,
257,257,9721,"Lichtenberg, Grand-Est, France",lichtenberg,48.9217,7.4815,,France,
258,258,9727,"Lirey, Grand-Est, France",lirey,48.157,4.0504,,France,
259,259,9741,"Lournand, Bourgogne-Franche-Comté, France",lournand,46.4636,4.6708,,France,
260,260,5567,"Artigues (Hautes Pyrénées), Occitanie, France",artigues-,44.26035,0.6703100000000001,,France,
261,261,4927,"okres Liptovský Mikuláš, Žilinský kraj, Slovensko",okres-liptovsky-mikulas,49.0825785,19.618119600000004,,Slovensko,okres Liptovský Mikuláš
262,262,5881,"Bouzonville, Grand-Est, France",bouzonville,49.29188,6.53386,,France,
263,263,5888,"Brassac-les-Mines Ly Ra, Auvergne-Rhône-Alpes, France",brassac-les-mines-ly-ra,45.4142,3.3301,,France,
264,264,952,"Düren, Nordrhein-Westfalen, Deutschland",duren,50.8031684,6.4820806,,Deutschland,
265,265,2748,"Zambrów, Podlaskie, Polska",zambrow,52.98552,22.24117,,Polska,
266,266,5891,"Brazey-en-Morvan, Bourgogne-Franche-Comté, France",brazey-en-morvan,47.172090000000004,4.28799,,France,
267,267,5897,"Brélidy - Plouëc, Bretagne, France",brelidy---plouec,48.66901,-3.1962599999999997,,France,
268,268,6040,"Caussade Htes Pyrenes, Occitanie, France",caussade-htes-pyrenes,43.5149,-0.0071,,France,
269,269,8371,"Rouvroy-sur-Marne, Grand-Est, France",rouvroy-sur-marne,48.35,5.15,,France,
270,270,8172,"Port Bou France, CAT, España",port-bou-france,42.4254,3.158,,España,
271,271,8189,"Potenza Inferiore, BAS, Italia",potenza-inferiore,40.6294,15.8069,,Italia,Potenza
272,272,8080,"Pietra Ligure, Liguria, Italia",pietra-ligure,44.1453,8.2775,,Italia,
273,273,8077,"Pierrefitte-Nestalas, Occitanie, France",pierrefitte-nestalas,42.961999999999996,-0.0743,,France,
274,274,6106,"Charix - Lalleyriat, Auvergne-Rhône-Alpes, France",charix---lalleyriat,46.166940000000004,5.68864,,France,Le Poizat-Lalleyriat
275,275,6531,"Etoile, Auvergne-Rhône-Alpes, France",etoile,44.837309999999995,4.89323,,France,
276,276,6532,"ETRETAT-NORMANDIE, Normandie, France",etretat-normandie,49.707,0.205,,France,
277,277,7059,"La Frayère, Provence-Alpes-Côte d'Azur, France",la-frayere,43.5581,6.9719,,France,
278,278,7146,"La Pouge, Nouvelle-Aquitaine, France",la-pouge,45.9809,1.9418099999999998,,France,
279,279,8881,"Soyons, Auvergne-Rhône-Alpes, France",soyons,44.89029,4.84968,,France,
280,280,8885,"S Severo, PUG, Italia",s-severo,41.6908,15.3771,,Italia,
281,281,8889,"STE FEYRE-CENTRE, Nouvelle-Aquitaine, France",ste-feyre-centre,46.13928,1.9150099999999999,,France,
282,282,6143,"Chatenoy le Royal Vessey, Bourgogne-Franche-Comté, France",chatenoy-le-royal-vessey,46.7799,4.8067,,France,
283,283,6145,"CHATILLON EN MICHAILLE, Auvergne-Rhône-Alpes, France",chatillon-en-michaille,46.14389,5.79856,,France,
284,284,6266,"Contrexéville, Grand-Est, France",contrexeville,48.1795,5.8909,,France,
285,285,6268,"Copenhague (DK), Region Hovedstaden, Danmark",copenhague-,55.6731,12.5653,,Danmark,København
286,286,6270,"Corbeil Essonnes, Île-de-France, France",corbeil-essonnes,48.6141,2.4739,,France,
287,287,6273,"Corcieux - Vanémont, Grand-Est, France",corcieux---vanemont,48.1983,6.8768,,France,
288,288,6277,"Cordoba (Cordoue), Andalucía, España",cordoba-,37.88824,-4.79025,,España,Córdoba
289,289,6081,"CHAMBOST ALLIERES, Auvergne-Rhône-Alpes, France",chambost-allieres,46.01658,4.51227,,France,
290,290,6082,"CHAMBRAY CHR TROUSSEAU, Centre-Val de Loire, France",chambray-chr-trousseau,47.33886,0.71413,,France,
291,291,10243,"Hrubieszów, lubelskie, Polska",hrubieszow,50.8047363,23.8873816,,Polska,
292,292,7332,"Lesseux - Frapelle, Grand-Est, France",lesseux---frapelle,48.28976,7.0769699999999975,,France,
293,293,9752,"Manciet, Occitanie, France",manciet,43.7992,0.04069,,France,
294,294,9918,"Puylaurens, Occitanie, France",puylaurens,43.57193,2.01323,,France,
295,295,6764,"Grane, Auvergne-Rhône-Alpes, France",grane,44.731359999999995,4.92264,,France,
296,296,353,"Herzhausen (Vöhl), Hessen, Deutschland",herzhausen-,51.184677,8.893463,,Deutschland,
297,297,8638,"Saint PE, Occitanie, France",saint-pe,43.1017,-0.1619,,France,
298,298,9990,"Saint-Georges-les-Bains, Auvergne-Rhône-Alpes, France",saint-georges-les-bains,44.86600000000001,4.816,,France,
299,299,9995,"Saint-Hippolyte, Grand-Est, France",saint-hippolyte,48.2307,7.3731,,France,
300,300,9997,"Saint-Jean-Saint-Germain, Centre-Val de Loire, France",saint-jean-saint-germain,47.0838,1.0352,,France,
301,301,7506,"Machy, Grand-Est, France",machy,48.1404,4.0433,,France,
302,302,6292,"Costaros, Auvergne-Rhône-Alpes, France",costaros,44.8932,3.8491,,France,
303,303,6418,"Domfront Sarthe, Pays-de-la-Loire, France",domfront-sarthe,48.10759,0.02634,,France,
304,304,6419,"Dommartemont, Grand-Est, France",dommartemont,48.711240000000004,6.21207,,France,
305,305,10120,"Torredembarra, Catalunya, España",torredembarra,41.1445,1.3971,,España,
306,306,10130,"Truyes, Centre-Val de Loire, France",truyes,47.27321,0.8478700000000001,,France,
307,307,5644,"Baden, Aargau, Schweiz",baden,47.4764,8.3075,,Schweiz/Suisse/Svizzera/Svizra,
308,308,293,"Geneva, Geneva, Schweiz",geneva,46.2192525,6.128017,,Schweiz/Suisse/Svizzera/Svizra,Genève
309,309,7782,"Montoison, Auvergne-Rhône-Alpes, France",montoison,44.79661,4.94196,,France,
310,310,7196,"Lauras, Occitanie, France",lauras,43.97309,2.96132,,France,
311,311,231,"Dole, Bourgogne-Franche-Comté, France",dole,47.064098,5.447277,,France,
312,312,247,"Dunkirk, Hauts-de-France, France",dunkirk,51.0343684,2.3767763,,France,Dunkerque
313,313,4773,"Bessines, Nouvelle-Aquitaine, France",bessines,46.307555,-0.485627,,France,
314,314,6931,"Jemelle, Wallonie, België - Belgique - Belgien",jemelle,50.1605,5.2664,,België / Belgique / Belgien,
315,315,11075,"Vitry-sur-Seine, Île-de-France, France",vitry-sur-seine,48.796657,2.41237,,France,
316,316,10371,"Otopeni, Ilfov, România",otopeni,44.550813,26.0729111,,România,
317,317,6955,"Kedange, Grand-Est, France",kedange,49.3083,6.3391,,France,
318,318,10283,"Papraća, Republika Srpska, Bosna i Hercegovina",papraca,44.3354024,18.948467800000003,,Bosna i Hercegovina / Босна и Херцеговина,
319,319,10289,"Ročević, Republika Srpska, Bosna i Hercegovina",rocevic,44.542948,19.130292,,Bosna i Hercegovina / Босна и Херцеговина,
320,320,8553,"Saint-Jean-le-Centenier, Auvergne-Rhône-Alpes, France",saint-jean-le-centenier,44.59145,4.53512,,France,
321,321,6280,"Cormatin, Bourgogne-Franche-Comté, France",cormatin,46.5438,4.6869,,France,
322,322,10022,"Saint-Nicolas, Valais-Wallis, Schweiz",saint-nicolas,46.1775,7.8022,,Schweiz/Suisse/Svizzera/Svizra,
323,323,7211,"Lavilledieu, Auvergne-Rhône-Alpes, France",lavilledieu,44.03526,1.21491,,France,
324,324,9108,"Vecqueville, Grand-Est, France",vecqueville,48.45,5.15,,France,
325,325,10312,"Αγία Παρασκευή, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδας, Ελλάδα",αγία-παρασκευή,38.9007776,22.4911263,,Ελλάς,
326,326,5052,"Wangen im Allgäu, Baden-Württemberg, Deutschland",wangen-im-allgau,47.6874999,9.830971,,Deutschland,
327,327,10440,"Gaillard - Suisse, Genève, Schweiz, Suisse, Svizzera, Svizra",gaillard---suisse,46.188466,6.201751,,Schweiz/Suisse/Svizzera/Svizra,
328,328,6846,"Herentals, Vlaanderen, Belgique",herentals,51.1769,4.8356,,België / Belgique / Belgien,
329,329,6847,"Hères, Occitanie, France",heres,43.5534,-0.0001,,France,
330,330,10544,"Tunnel Routier du Fréjus - France, Auvergne-Rhône-Alpes, France",tunnel-routier-du-frejus---france,45.193623,6.674258999999998,,France,
331,331,10550,"Venice Mestre, VEN, Italia",venice-mestre,45.48210906982422,12.234225273132324,,Italia,Venezia
332,332,10545,"Tunnel routier du Fréjus - Italie, PIE, Italia",tunnel-routier-du-frejus---italie,45.084491,6.712431,,Italia,
333,333,10953,"Madonne-et-Lamerey, Grand-Est, France",madonne-et-lamerey,48.2217,6.2375,,France,
334,334,10608,"Horgen, Zürich, Schweiz, Suisse, Svizzera, Svizra",horgen,47.260692,8.5976831,,Schweiz/Suisse/Svizzera/Svizra,
335,335,9113,"Velluire Centre, Pays-de-la-Loire, France",velluire-centre,46.40529,-0.8936200000000001,,France,Les Velluire-sur-Vendée
336,336,9115,"Vendes, Auvergne-Rhône-Alpes, France",vendes,45.29724,2.38571,,France,
337,337,9117,"Vendine - Les 4 Coins, Occitanie, France",vendine---les-4-coins,43.5816,1.766,,France,
338,338,11069,"Vielles-Charrues (Carhaix-Plouguer) , Bretagne, France",vielles-charrues-,48.2783,-3.56231,,France,
339,339,9551,"CORMENON, Centre-Val de Loire, France",cormenon,47.97,0.8937,,France,
340,340,10574,"Bosanska Gradiška / Босанска Градишка, Republika Srpska, Bosna i Hercegovina",bosanska-gradiska-/-босанска-градишка,45.1462927,17.252129699999998,,Bosna i Hercegovina / Босна и Херцеговина,
341,341,6298,"Couiza - Montazels, Occitanie, France",couiza---montazels,42.94226,2.24832,,France,
342,342,9368,"Самоков, Софийска област, България",самоков,42.337793100000006,23.5592676,,Бългaрия,
343,343,5926,"Brion - Montréal-la-Cluse, Auvergne-Rhône-Alpes, France",brion---montreal-la-cluse,46.1757,5.5584,,France,
344,344,5932,"BROMONT LAMOTHE, Auvergne-Rhône-Alpes, France",bromont-lamothe,45.836999999999996,2.8221,,France,
345,345,5964,"Buzançais, Centre-Val de Loire, France",buzancais,46.88524,1.41875,,France,
346,346,5967,"Cabra del Santo Cristo y Alicu, Andalucía, España",cabra-del-santo-cristo-y-alicu,37.6081,-3.1371,,España,
347,347,5970,"Cadéac-les-Bains, Occitanie, France",cadeac-les-bains,42.86274,0.33855999999999997,,France,
348,348,5971,"Cadix - Cuq-Toulzat, Occitanie, France",cadix---cuq-toulzat,43.56888,1.88346,,France,
349,349,5976,"Cahors Regourd, Occitanie, France",cahors-regourd,44.47054,1.4276,,France,
350,350,5977,"Cahuzac-sur-Adour, Occitanie, France",cahuzac-sur-adour,43.63923,-0.022340000000000002,,France,
351,351,5985,"Cambon les Lavaur, Occitanie, France",cambon-les-lavaur,43.5869,1.8537,,France,
352,352,5991,"Campan, Occitanie, France",campan,43.01685,0.17748,,France,
353,353,7083,"Laissac, Occitanie, France",laissac,44.3749,2.8224,,France,Laissac-Sévérac l'Église
354,354,8377,"Rozoy-sur-Serre, Hauts-de-France, France",rozoy-sur-serre,49.709559999999996,4.12902,,France,
355,355,9848,"Onet-le-Chateau, Occitanie, France",onet-le-chateau,44.3608,2.5963,,France,
356,356,8858,"Smolensk, Smolenskая область, РФ",smolensk,54.7888,32.037,,Россия,Смоленск
357,357,6590,"FLEURANCE-LES-PEUPLIERS, Occitanie, France",fleurance-les-peupliers,43.8371,0.659,,France,
358,358,6593,"Flez - Cuzy - Tannay, Bourgogne-Franche-Comté, France",flez---cuzy---tannay,47.3628,3.6153,,France,
359,359,6594,"FLUGHAFEN WIEN, Niederösterreich, Österreich",flughafen-wien,48.1159,16.5665,,Österreich,
360,360,6602,"FONTANIERES-MAIRIE, Nouvelle-Aquitaine, France",fontanieres-mairie,46.1034,2.4874,,France,
361,361,6604,"Fontenay-le-Comte, Pays-de-la-Loire, France",fontenay-le-comte,46.46667,-0.81667,,France,
362,362,5657,"Bajamont, Nouvelle-Aquitaine, France",bajamont,44.2656,0.7078,,France,
363,363,10030,"Saint-Pons-de-Thomières, Occitanie, France",saint-pons-de-thomieres,43.4889,2.7578,,France,
364,364,5762,"BERCHEM, Esch-sur-Alzette, Luxembourg",berchem,49.5426,6.1336,,Lëtzebuerg,
365,365,10029,"Saint-Poelten, Niederösterreich, Österreich",saint-poelten,48.2045,15.6227,,Österreich,
366,366,10036,"Saint-Rome, Occitanie, France",saint-rome,43.4155,1.6782,,France,
367,367,10037,"Saint-Sardos, Occitanie, France",saint-sardos,43.9009,1.1329,,France,
368,368,7495,"Luzech, Occitanie, France",luzech,44.47818,1.28704,,France,
369,369,5669,"Bannay Bourg, Centre-Val de Loire, France",bannay-bourg,47.3816,2.8823,,France,
370,370,6609,"Font-Romeu-Odeillo-Via, Occitanie, France",font-romeu-odeillo-via,42.49778,2.03389,,France,
371,371,6610,"Forcalquier, Provence-Alpes-Côte d'Azur, France",forcalquier,43.9595,5.7807,,France,
372,372,6611,"Forges-les-Eaux, Normandie, France",forges-les-eaux,49.614,1.5537,,France,
373,373,1254,"Venezia MESTRE, Venezia MESTRE, Venezia, VEN, VE, Italia",venezia-mestre,45.4821090698242,12.234225273132301,,Italia,Venezia
374,374,6615,"Forte Dei Marmi S Q, TOS, Italia",forte-dei-marmi-s-q,43.9778,10.1994,,Italia,
375,375,6746,"Gouda, Zuid-Holland, Nederland",gouda,52.0168,4.7065800000000015,,Nederland,
376,376,10043,"Saint-Tropez, Provence-Alpes-Côte d'Azur, France",saint-tropez,43.2727,6.6397,,France,
377,377,6212,"Claracq, Nouvelle-Aquitaine, France",claracq,43.5089,-0.2992,,France,
378,378,6215,"Clermont-Créans Centre, Pays-de-la-Loire, France",clermont-creans-centre,47.71739,-0.0168,,France,
379,379,7293,"Les Arcs - Draguignan, Provence-Alpes-Côte d'Azur, France",les-arcs---draguignan,43.45585,6.48238,,France,Les Arcs-sur-Argens
380,380,6435,"Doudeville, Normandie, France",doudeville,49.720079999999996,0.7752899999999999,,France,
381,381,5702,"Baulay, Bourgogne-Franche-Comté, France",baulay,47.7874,6.0079,,France,
382,382,5710,"Bazeilles, Grand-Est, France",bazeilles,49.67237,4.98678,,France,
383,383,5711,"Bazet, Occitanie, France",bazet,43.2912,0.0688,,France,
384,384,5713,"Bazoches Office de Tourisme, Bourgogne-Franche-Comté, France",bazoches-office-de-tourisme,47.3771,3.7861,,France,
385,385,5716,"Beauchastel, Auvergne-Rhône-Alpes, France",beauchastel,44.825540000000004,4.80121,,France,
386,386,5723,"Beaupuy, Nouvelle-Aquitaine, France",beaupuy,44.53556,0.14583,,France,
387,387,5727,"Beauvais Tescou, Occitanie, France",beauvais-tescou,43.9095,1.5701,,France,
388,388,6771,"Graz HBF, Steiermark, Österreich",graz-hbf,47.07289,15.41743,,Österreich,Graz
389,389,10261,"Lamorick, England, UK",lamorick,50.4483053,-4.7682912,,United Kingdom,
390,390,10512,"Rottenburg, Baden-Württemberg, Deutschland",rottenburg,48.4791318,8.940948599999997,,Deutschland,
391,391,10525,"Sankt Anton, Tirol, Österreich",sankt-anton,47.1296346,10.2681786,,Österreich,
392,392,7968,"Orbetello Monte Arg, TOS, Italia",orbetello-monte-arg,42.4503,11.2486,,Italia,
393,393,7184,"La Teste, Nouvelle-Aquitaine, France",la-teste,44.63685,-1.14299,,France,
394,394,10790,"Cologne, Nordrhein-Westfalen, Deutschland",cologne,50.90983963012695,7.052999973297119,,Deutschland,Köln
395,395,10643,"Mendrisio, Ticino, Schweiz, Suisse, Svizzera, Svizra",mendrisio,45.8709902,8.9873461,,Schweiz/Suisse/Svizzera/Svizra,
396,396,10669,"Schattdorf, Uri, Schweiz, Suisse, Svizzera, Svizra",schattdorf,46.8636973,8.6509309,,Schweiz/Suisse/Svizzera/Svizra,
397,397,10674,"Smoković, Zadarska županija, Hrvatska",smokovic,44.1272119,15.3496224,,Hrvatska,
398,398,11088,"Alicante/Alacant, Comunitat Valenciana, España",alicante/alacant,38.3537,-0.4902,,España,Alacant / Alicante
399,399,10695,"Zuzwil (SG), Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra",zuzwil-,47.4716116,9.101591661008053,,Schweiz/Suisse/Svizzera/Svizra,
400,400,10593,"el Prat, CAT, España",el-prat,41.3246333,2.0952568,,España,el Prat de Llobregat
401,401,11127,"Biezighofen, Baden-Württemberg, Deutschland",biezighofen,47.9403,7.819,,Deutschland,
402,402,5554,"ARLANC PLACE EGLISE, Auvergne-Rhône-Alpes, France",arlanc-place-eglise,45.4123,3.7284,,France,
403,403,5563,"Arsonval, Grand-Est, France",arsonval,48.268,4.649,,France,
404,404,56,"Avellino, Campania, Italia",avellino,40.91763,14.791257,,Italia,Avellino
405,405,9399,"Antignac, Occitanie, France",antignac,42.8253,0.6005,,France,
406,406,5937,"Bruges (BE), Vlaanderen, België - Belgique - Belgien",bruges-,51.1972,3.2167,,België / Belgique / Belgien,Brugge
407,407,8260,"Recco, Liguria Italia",recco,44.3611,9.1467,,Italia,
408,408,951,"Chvalovice, Jihovýchod, Česko",chvalovice,48.7865769,16.0823483,,Česko,
409,409,961,"Gemeinde Haugsdorf, Niederösterreich, Österreich",gemeinde-haugsdorf,48.71472885,16.0693888945316,,Österreich,Gemeinde Haugsdorf
410,410,7307,"Les Granges Narboz, Bourgogne-Franche-Comté, France",les-granges-narboz,46.8793,6.3097,,France,
411,411,5060,"Wolfenbüttel, Niedersachsen, Deutschland",wolfenbuttel,52.156361,10.534392,,Deutschland,
412,412,5575,"Astaffort, Nouvelle-Aquitaine, France",astaffort,44.06688,0.65044,,France,
413,413,5576,"Astis, Nouvelle-Aquitaine, France",astis,43.4475,-0.3264,,France,
414,414,5579,"Aubazine - Saint-Hilaire, Nouvelle-Aquitaine, France",aubazine---saint-hilaire,45.1818,1.6423,,France,
415,415,5580,"Aubenas, Auvergne-Rhône-Alpes, France",aubenas,44.620059999999995,4.38994,,France,
416,416,9769,"Maubourguet, Occitanie, France",maubourguet,43.468309999999995,0.03549,,France,
417,417,7410,"Locmine, Bretagne, France",locmine,47.88913,-2.83587,,France,
418,418,14,"Alessandria, Piemonte, Italia",alessandria,44.908637,8.608075999999999,,Italia,Alessandria
